17
880 806
253 652 822
338 150 654
452 529 -58
610 18 -478
552 76 -788
326 284 873
725 452 216
883 580 27
457 104 87
564 295 -601
142 813 -548
491 530 264
612 455 741
884 691 824
272 419 -641
659 799 -457
565 737 420
850 804 -63
391 822 -603
594 157 580
328 528 -942
810 490 578
764 86 -674
167 257 -449
293 397 -139
685 411 -590
750 236 565
414 577 -55
71 129 -334
67 416 -249
862 698 107
640 812 428
149 838 765
842 653 -338
21 348 120
876 426 -276
626 149 -140
868 487 -884
677 470 -651
239 673 82
745 82 168
857 444 -600
523 757 495
316 89 -433
503 206 639
664 511 855
725 83 -931
523 401 -184
624 597 170
103 155 -719
560 715 -176
758 220 229
3 798 73
161 567 -187
460 799 -781
452 773 683
712 288 -295
676 37 267
667 305 901
777 246 950
801 290 904
220 41 339
795 718 419
146 70 -771
490 822 702
194 812 274
392 789 964
714 122 959
108 669 -99
739 879 383
426 103 832
117 720 -207
99 786 -9
328 409 -519
370 876 871
257 675 -4
775 38 -897
492 182 234
158 495 -611
870 252 152
783 627 -770
726 587 259
129 306 -350
194 694 -378
640 139 -387
889 431 -433
49 56 665
888 950
408 742 -745
366 459 -991
867 59 -23
179 64 -996
40 805 949
460 855 -46
518 466 72
5 611 910
443 361 20
703 644 -210
587 228 -270
239 98 19
846 453 -382
101 581 42
860 22 -181
158 292 -830
174 698 690
232 819 286
211 42 633
123 64 777
230 438 499
770 705 385
213 475 623
179 880 -579
248 356 -547
755 587 854
517 844 620
557 724 166
690 673 -9
40 490 536
452 841 548
606 202 -815
230 657 -322
406 279 -514
854 699 361
777 678 -118
688 700 990
402 5 -480
775 819 539
591 558 -798
273 157 -799
807 187 -873
370 775 273
434 557 837
146 705 738
310 226 -517
398 543 154
663 837 389
518 40 920
852 32 129
587 494 444
5 467 -988
520 273 -802
21 133 756
112 31 -507
822 48 -815
568 834 887
635 829 158
453 65 -722
544 170 452
686 615 792
750 384 75
581 362 -771
193 70 337
767 863 258
709 188 -813
789 532 -443
248 166 -855
274 675 895
574 109 815
44 84 504
231 34 584
144 124 895
408 151 -640
62 22 -406
434 871 -988
392 863 -803
459 632 -401
502 834 -762
524 135 994
380 829 -339
851 627 822
366 429 -122
757 129 -137
586 675 29
25 308 -330
277 266 777
537 817 781
288 560 -49
622 42 918
584 475 288
770 162 -448
644 306 -414
192 208 744
837 262 -378
83 884 -961
356 199 -411
410 18 -963
842 503 697
294 47 -258
50 130 -273
874 622 -580
887 369 -830
674 575 256
274 496 -397
637 154 532
292 648 961
379 540 -4
674 301 25
340 144 805
795 114 -809
299 618 -983
234 42 244
574 473 -598
618 834 -316
59 127 -421
610 158 220
515 84 -498
166 414 108
711 390 977
418 689 -281
301 246 -936
126 854 884
555 405 885
433 215 -321
552 371 238
333 467 -632
317 158 897
643 557 708
346 315 -726
70 703 297
399 174 -623
86 464 491
858 868 104
670 429 -343
340 398 -121
450 600 -26
11 309 216
96 344 178
156 25 -650
83 201 589
877 801 -358
378 865 -456
504 856 930
277 565 491
301 584 327
843 558 -526
90 71 -174
54 307 266
660 877 639
475 158 760
232 349 848
726 838 65
778 792 204
757 688 217
43 397 -18
162 473 180
613 332 943
726 17 -43
369 837 108
594 766 -160
492 349 -234
633 10 -352
623 218 517
888 844 -775
633 806 -339
146 548 377
12 316 666
529 182 464
571 371 481
773 825 -574
288 713 -560
568 438 385
193 830 804
539 398 -63
630 174 -10
214 855 -688
451 225 85
188 578 477
278 297 458
130 330 -520
367 266 359
547 693 468
379 263 337
594 187 -18
114 694 -225
134 292 349
472 653 945
105 300 892
662 207 -876
744 514 6
734 825 -907
233 867 181
77 763 -301
608 628 976
229 684 -909
4 633 -5
17 696 -212
180 242 -944
712 216 -226
84 268 -440
789 240 400
755 584 -744
312 849 859
39 357 -43
784 155 -293
320 881 262
888 572 -178
113 574 807
219 367 141
100 644 -784
539 400 814
491 330 767
734 361 -735
266 11 -914
762 444 -272
375 866 -402
296 711 -479
114 85 580
19 132 -802
320 843 -482
326 809 -31
196 71 211
547 218 -558
746 540 249
832 748 -184
787 600 -858
664 292 343
337 778 339
615 536 -738
338 130 659
713 445 -718
879 702 670
801 218 -907
545 9 -77
135 423 806
785 661 -559
104 348 -402
57 525 523
796 431 402
557 792 -540
463 527 -981
13 141 918
36 626 -121
331 454 338
492 270 -85
110 358 -590
682 247 -216
631 149 136
824 410 628
613 510 -99
509 23 -610
762 868 423
155 78 936
68 376 -105
852 652 845
403 320 765
739 788 -272
176 440 -798
326 870 -295
336 92 -20
332 196 905
113 495 678
287 520 -112
410 342 108
482 693 160
888 507 -482
642 561 -187
682 152 223
96 348 -527
146 823 550
125 261 -43
850 358 701
795 441 793
298 198 -544
88 357 144
855 472 918
250 809 87
95 498 -714
569 129 -698
821 58 322
776 362 -783
830 778 -24
579 519 -755
178 525 -490
369 876 -607
130 77 679
109 268 -575
450 327 214
445 783 -186
404 344 -432
856 365 -582
639 272 -212
373 413 637
166 770 811
110 688 -679
707 480 -816
184 279 -95
38 582 341
422 786 282
301 382 -804
541 453 -211
69 806 966
883 88 -448
617 598 -132
478 472 281
852 605 917
781 427 419
307 159 34
761 493 -488
439 695 250
239 674 270
296 321 79
178 676 980
209 602 -668
366 222 -576
377 514 -334
577 444 -476
458 870 -511
102 131 -975
459 759 -601
222 396 -251
369 435 -81
152 407 167
187 671 342
859 586 995
307 420 -526
457 652 86
849 206 -401
584 594 40
688 545 -840
775 393 -20
49 316 218
40 371 158
196 333 -213
651 326 -481
56 676 300
749 300 116
406 881 359
775 363 574
310 306 -715
203 833 910
805 114 -153
71 397 318
80 819 994
541 411 712
755 560 -698
521 729 -348
430 97 706
121 796 -503
485 494 -778
819 193 -198
228 397 -92
514 644 675
371 589 900
190 611 13
474 692 -998
396 573 258
147 637 386
797 714 995
574 280 -352
228 556 545
333 736 -219
209 861 121
298 549 508
429 625 -780
878 273 408
835 524 929
124 648 -408
68 160 697
885 37 -879
852 725 -521
839 723 -168
160 586 -806
573 488 -606
627 721 -6
654 203 666
399 784 -989
886 785 -439
201 667 -883
178 376 -374
747 606 950
565 29 -189
772 846 136
224 386 726
767 768 -135
365 822 525
639 484 -30
594 411 -659
74 6 -219
568 351 -801
605 784 -947
345 231 -571
158 778 284
766 290 -842
48 480 -976
673 854 450
701 791 955
5 611 316
678 138 903
783 294 -998
688 571 -666
61 79 -860
759 479 35
31 633 697
39 274 897
78 118 -128
849 525 -917
512 413 940
769 107 -990
693 6 -757
887 520 -762
319 614 875
543 355 604
190 597 229
684 399 -152
767 692 625
293 335 -257
261 876 -852
859 181 -928
859 30 118
188 534 846
651 314 775
238 324 -138
140 42 69
859 518 803
514 417 332
241 230 240
478 86 -256
164 325 33
449 586 -952
480 209 739
310 876 -777
854 552 -472
360 781 811
770 138 -186
558 124 353
789 141 218
572 252 174
732 787 -346
346 463 323
874 708 -125
368 122 383
17 634 -422
512 65 544
667 112 110
508 362 30
414 313 -973
526 74 -754
814 450 928
329 260 609
478 819 -831
704 792 900
115 192 -615
225 423 -84
173 351 42
723 495 -137
796 352 -715
325 91 20
151 438 -990
855 358 46
41 50 635
227 606 -100
812 146 -166
567 824 -495
96 623 -491
50 404 -986
716 872 -875
283 268 -496
797 273 324
311 544 -292
667 34 884
463 112 -863
93 358 210
96 30 138
252 662 -611
852 558 658
113 40 800
786 856 498
875 334 787
88 309 135
219 415 -120
647 779 -447
332 724 -839
316 847 791
532 826 670
75 284 693
730 44 65
108 452 495
855 704 72
845 36 -376
737 187 961
316 411 42
322 579 -763
106 297 483
676 402 -725
56 635 984
116 592 -438
500 699 43
237 632 -731
348 454 -813
141 793 -716
790 618 -448
210 20 615
865 536 878
717 758 -880
277 324 95
364 757 259
277 299 -567
723 392 504
235 717 799
816 712 14
434 759 896
439 537 -56
226 247 -914
843 866 -834
189 777 972
462 437 374
554 227 3
869 169 83
430 760 234
158 88 125
846 148 -827
708 677 -857
83 54 -957
168 567 805
460 394 643
287 307 -969
761 221 -414
879 256 -479
608 672 70
839 565 -127
62 518 -655
207 89 857
569 528 -436
705 109 -993
271 80 668
598 525 473
842 377 312
371 774 -364
690 683 867
702 711 282
700 859 -859
465 821 -377
513 66 -311
237 447 7
449 191 -836
2 457 466
93 581 724
434 602 314
370 413 -814
395 691 764
165 751 -570
39 437 -305
425 390 -227
267 513 556
115 646 -268
789 302 -342
357 261 415
708 870 -755
73 785 -703
412 19 -339
610 245 -190
638 504 -492
309 234 518
218 370 358
37 172 889
268 94 -646
291 646 768
435 684 -364
212 774 677
837 664 -608
22 722 -245
280 600 399
529 427 -855
601 44 -461
457 703 297
863 557 -691
180 572 -720
565 599 625
260 58 -767
550 161 281
632 581 -546
559 74 561
87 431 -27
203 573 -303
635 729 870
328 345 -841
296 386 -946
695 652 398
734 437 547
664 158 897
61 627 291
67 318 424
487 170 43
227 633 -571
476 707 -855
324 137 109
412 240 964
747 184 259
467 852 60
344 789 -341
514 524 460
140 10 418
318 297 582
576 467 -807
671 790 932
558 492 -794
389 666 374
620 73 36
791 887 231
462 839 -120
155 673 438
540 680 -249
535 433 -183
456 76 -453
812 831 -771
61 634 -486
15 448 664
182 661 902
432 395 701
783 566 655
739 595 -273
579 161 -467
268 166 288
818 302 -816
475 466 -841
234 559 412
306 54 -17
848 354 651
688 457 249
725 719 583
525 479 -751
113 696 182
142 380 443
253 215 -630
777 852 562
610 333 -599
326 224 519
366 213 995
774 540 -929
116 38 -983
797 774 -425
685 498 378
171 838 -746
464 147 -271
377 48 784
716 169 935
859 469 913
208 17 318
498 827 779
97 117 100
389 858 860
296 843 -238
740 245 -147
695 165 -548
628 783 458
567 601 -700
406 776 583
307 440 320
620 785 426
615 20 340
876 830 835
377 223 -991
457 764 446
741 163 -403
639 865 -474
242 789 386
193 381 -47
52 820 237
268 697 -604
734 585 -153
611 251 715
34 832 -461
568 681 -89
676 288 592
77 766 -687
573 705 -379
430 746 -548
843 133 -851
487 760 489
596 87 0
238 122 409
591 43 657
401 278 799
44 328 185
279 319 -376
624 425 338
224 250 264
813 280 330
726 397 -144
183 720 849
772 664 -510
232 274 -882
490 16 690
406 837 -992
463 365 691
492 771 -350
297 175 861
549 135 -645
158 421 -933
110 427 785
796 184 -940
842 348 -265
129 142 -536
711 305 -726
499 240 42
545 359 -428
877 604 500
199 158 678
853 605 -126
39 738 76
606 224 -833
621 388 795
386 416 354
613 605 -830
529 157 -868
500 868 463
622 213 -978
705 783 175
100 109 -478
326 209 546
784 563 -68
434 720 585
731 853 484
138 327 117
810 385 188
132 365 281
811 332 588
59 630 465
391 213 609
595 470 -702
527 19 -105
379 731 -127
643 707 -714
659 691 53
225 100 -478
20 321 880
116 651 -200
232 813 81
837 510 826
729 329 -997
88 888 -41
240 678 522
172 563 704
737 243 18
89 751 -425
569 664 -932
465 684 -341
802 256 -332
760 337 -256
82 372 -338
148 513 -409
350 3 -418
318 143 852
277 611 -728
327 811 707
431 671 93
806 193 -696
314 182 774
255 202 158
806 101 -368
126 433 -486
181 722 -622
737 128 -38
644 280 -929
470 658 510
255 652 722
82 188 -8
748 70 140
790 141 325
364 672 723
542 341 413
2 477 978
414 80 -817
709 96 -749
373 582 476
660 187 -617
629 403 91
545 688 757
642 698 14
580 658 -744
750 583 788
377 838 -189
221 161 -365
685 236 -325
618 63 -917
77 338 925
490 357 -103
551 257 62
445 494 562
6 30 -566
283 207 882
144 281 -927
144 95 670
623 671 394
374 437 -182
21 637 756
251 395 672
272 292 -914
503 726 -802
828 660 223
777 839 -603
291 381 -433
588 396 -748
464 262 -76
807 803 -168
314 67 -146
570 162 290
72 262 -394
92 443 16
290 872 988
873 608 412
387 756 618
76 95 -176
193 653 618
104 609 -624
163 479 -445
722 553 -589
588 396 -781
349 477 -421
63 829 390
537 425 884
614 40 -550
77 380 -800
520 428 -606
382 509 414
634 536 803
329 566 286
82 382 55
550 67 127
857 639 640
381 307 -773
302 42 -133
638 328 152
45 451 707
191 329 -945
838 559 73
622 144 90
525 550 -798
201 131 703
741 200 -167
54 625 -394
315 324 -234
567 112 148
373 536 851
323 19 -475
715 845 753
733 247 -302
45 847 -626
510 651 -884
112 388 918
363 297 86
825 559 684
859 421 -130
697 804 -91
620 510 539
775 829 -338
754 165 101
546 172 -820
247 644 282
116 365 673
474 232 -499
511 658 -751
465 137 -645
537 812 815
883 93 67
456 332 325
337 28 645
729 135 -466
63 708 -821
85 803 -577
399 96 283
40 737 126
241 161 10
70 783 -1
643 297 519
217 623 -446
576 665 -221
105 846 -415
223 596 -259
330 316 331
223 771 -852
689 260 669
282 311 -86
215 667 -565
797 113 -405
448 313 -195
549 184 210
394 768 -122
479 315 -692
334 759 -884
451 392 -457
107 863 293
289 429 284
607 725 -600
113 632 -740
358 802 835
169 561 -645
216 347 500
711 716 -712
596 442 619
587 678 851
735 557 940
569 329 -5
674 673 785
678 443 -891
5 290 478
593 625 196
555 823 312
834 555 -889
570 162 -334
426 773 324
214 474 -908
265 88 -200
52 873 670
651 366 -415
106 366 772
796 349 694
839 139 716
606 458 -688
160 740 501
283 185 -741
368 24 366
294 831 126
535 724 238
592 441 -152
113 676 -550
662 432 -501
7 838 -680
623 93 -393
184 478 266
346 879 102
82 302 650
305 622 -176
289 163 -570
755 600 363
536 644 990
127 460 972
258 340 274
284 637 503
814 547 254
841 513 -988
382 642 -980
392 586 -125
227 210 499
15 271 929
218 128 -258
638 343 -55
653 661 540
886 925
355 516 614
8 473 -607
207 66 -698
289 4 -821
199 792 -232
78 243 -902
375 366 -349
483 570 385
708 63 552
740 215 88
34 127 544
294 616 662
490 801 834
618 795 960
683 271 -138
862 709 620
141 812 291
206 708 141
306 298 -212
142 60 -304
332 371 138
327 473 6
587 63 -116
483 124 -212
531 809 -222
168 331 -235
305 1 9
177 540 -174
672 699 121
44 243 510
733 547 565
523 868 624
433 354 -935
504 282 -504
832 69 964
396 569 379
504 104 -765
291 856 710
217 448 -25
172 698 -359
636 92 567
670 166 368
872 434 -292
790 678 -577
231 119 628
32 467 387
174 606 -533
568 778 622
64 56 697
612 166 743
781 801 410
631 590 -505
732 702 -776
188 389 -897
628 661 177
68 452 -160
86 244 -517
643 126 19
501 495 -461
741 726 -309
790 842 221
674 662 -562
397 590 160
364 577 290
815 53 474
886 167 -945
305 540 -914
729 648 -260
815 273 -66
773 884 582
594 698 598
519 798 -432
231 398 -507
139 864 575
170 720 -138
132 340 -994
171 261 703
483 203 269
409 533 -184
547 204 709
94 506 160
584 349 -327
267 381 -465
16 410 994
617 29 -114
514 676 86
790 264 788
457 79 -481
886 447 -620
570 404 -434
130 373 -730
523 209 -972
263 591 923
616 678 6
414 223 586
23 57 280
174 623 -629
325 339 -995
680 124 894
375 717 -333
580 32 -247
453 285 -351
52 284 -56
66 842 78
314 853 41
337 358 530
587 658 -113
807 614 -269
3 213 489
67 487 -845
127 612 -536
437 723 917
711 330 898
524 490 -642
745 251 -187
325 98 531
623 484 -674
336 198 702
854 289 -230
117 266 193
229 397 -370
525 86 -858
457 37 76
546 572 -997
78 361 -693
650 416 -275
807 846 381
388 294 884
692 638 763
550 508 -881
338 139 -60
477 448 -23
263 476 300
722 446 -210
184 574 293
139 463 689
379 121 884
551 116 583
565 632 -142
18 615 -853
299 328 -486
848 402 454
255 166 351
121 250 -571
272 353 -13
647 529 -47
302 424 567
83 141 319
457 239 56
78 3 -600
672 606 970
17 753 223
210 638 -617
614 247 425
83 588 965
56 460 107
881 347 360
33 250 611
201 262 306
270 497 900
738 721 -182
23 448 565
503 210 -460
698 441 -259
545 468 -348
575 640 -859
799 331 -506
91 301 906
874 431 -753
223 401 -881
427 99 -123
328 792 653
636 421 -823
123 773 -973
22 213 406
112 68 60
589 760 856
322 182 198
256 793 390
556 568 -121
307 94 475
383 232 558
7 850 174
581 787 -166
499 327 911
691 612 380
408 619 -283
645 414 -818
763 857 114
324 739 450
469 55 132
258 570 -527
784 807 487
592 59 -69
850 421 260
261 795 542
693 687 294
663 878 860
178 337 -794
170 232 -661
116 768 -293
846 608 -806
254 265 724
314 340 -739
674 353 964
747 859 985
66 225 -169
383 652 328
706 163 -334
105 803 -578
715 555 537
810 275 393
153 86 150
719 591 960
450 256 71
763 173 229
283 827 158
884 650 -992
692 153 453
281 683 -233
570 207 982
93 304 146
391 678 89
301 211 -363
624 830 94
291 220 833
715 798 2
268 418 239
424 649 -522
655 310 686
340 516 -231
742 208 -611
779 76 630
610 886 425
272 279 27
205 520 -75
372 805 -815
778 289 539
541 425 894
147 456 -684
236 734 -949
503 626 -865
288 498 865
753 804 -357
108 153 304
423 241 -759
597 16 -804
767 788 304
312 881 343
144 538 -353
498 260 -660
608 395 -63
33 483 -643
1 879 -46
549 846 -306
167 429 52
829 271 877
547 390 152
858 695 -836
228 79 -471
442 685 704
742 764 355
592 429 219
497 446 -559
125 766 -164
456 750 -962
60 253 810
236 625 -982
786 527 -341
189 701 984
492 540 -129
156 108 -838
253 123 911
151 76 -293
424 756 993
179 805 538
769 804 -727
278 489 -516
217 518 -655
641 537 -803
256 512 345
258 621 -995
171 52 660
435 66 335
132 357 -748
641 802 -355
864 488 -380
245 420 -1
250 762 881
278 88 119
695 444 -632
589 690 -815
375 320 135
231 128 318
672 691 409
214 401 -960
119 199 658
636 605 857
148 229 69
46 596 -179
109 541 -722
812 545 -831
674 826 135
150 122 -883
657 232 -478
406 876 -862
564 429 470
566 483 140
554 599 108
481 576 457
451 512 189
809 826 -646
51 415 6
191 868 -962
51 386 86
587 326 195
239 490 823
292 165 -841
863 489 261
577 698 132
471 585 -561
663 586 -568
393 796 -250
363 521 4
34 175 -252
561 178 -607
123 474 -174
697 352 -738
297 482 707
530 751 26
501 623 -952
62 283 440
857 502 448
196 38 -902
273 512 -8
588 195 -793
451 579 929
798 868 555
576 41 -976
266 721 -580
55 543 15
556 620 -592
25 465 -349
354 566 -73
755 96 -120
85 520 -835
441 228 -884
542 696 994
880 143 152
859 841 -483
695 302 219
220 105 -556
347 797 980
72 102 -213
704 201 -52
693 216 -796
646 20 965
226 873 985
319 493 -351
573 680 -780
358 597 583
27 524 251
71 453 -764
461 751 910
445 74 636
568 761 -959
67 877 -757
162 179 475
456 369 940
713 564 -731
806 473 84
12 886 828
496 372 951
860 258 619
645 818 450
493 552 116
720 465 -264
94 716 -678
112 94 457
321 859 -340
223 758 73
175 244 748
278 664 646
476 626 728
86 553 -188
422 421 739
615 559 -38
301 33 447
279 855 896
532 647 -864
173 18 928
673 480 -855
32 471 544
792 262 926
388 209 -288
594 284 499
159 884 672
574 593 -171
698 744 323
273 368 950
345 737 633
865 168 -403
476 459 -677
483 835 -173
832 645 828
735 135 111
133 129 -352
192 263 525
755 581 359
678 473 976
622 633 653
379 214 -882
89 37 -768
38 862 319
741 679 918
112 43 225
364 598 239
289 245 -55
360 595 -443
172 857 -601
330 292 -199
355 135 426
270 236 -901
186 603 -40
219 302 -836
436 393 158
527 775 783
718 332 881
532 42 199
31 717 694
68 170 734
607 466 326
413 422 -324
31 846 114
259 548 717
53 568 503
185 129 -702
102 332 650
611 370 441
244 572 -411
100 559 287
75 652 -183
596 801 -419
427 491 315
617 584 315
61 711 8
759 56 690
56 369 45
536 474 530
633 868 -92
732 823 -661
563 796 283
35 604 850
798 16 -608
128 543 839
256 64 579
40 713 643
128 211 904
145 113 702
654 218 731
791 534 -619
52 521 -84
846 269 538
459 298 848
626 174 -298
365 708 445
547 431 -980
815 186 -312
565 518 -652
813 342 378
46 65 139
459 479 441
715 660 479
641 159 771
38 663 -936
321 58 416
188 676 -608
336 571 321
697 569 -321
234 455 -282
226 465 -230
745 367 -942
157 40 -666
89 96 -530
690 789 54
595 461 -446
106 705 -624
784 508 323
583 46 -254
99 831 435
130 370 -809
875 885 35
143 368 505
120 188 -128
224 766 405
443 842 -239
88 679 -692
6 673 482
462 714 552
738 849 -77
617 674 69
823 615 677
658 600 282
643 88 -706
464 373 392
460 289 745
182 34 149
465 251 182
422 249 -395
351 618 -304
759 110 958
832 665 154
881 38 883
508 627 -793
194 181 522
254 2 -101
