17
977 1600
22 40 815
809 557 536
932 534 43
535 352 366
778 242 719
412 904 120
355 200 142
541 159 125
606 917 518
651 681 224
225 312 280
763 736 176
387 305 491
361 654 478
130 686 719
876 502 942
529 102 653
693 306 368
545 477 322
794 589 633
9 703 250
504 162 716
225 766 591
446 746 759
373 132 174
130 679 180
798 955 610
671 758 474
835 682 284
169 418 320
537 136 607
755 331 886
221 316 612
63 757 411
126 838 243
953 951 491
828 577 529
127 607 162
524 197 417
229 701 901
952 884 489
478 351 883
780 543 596
326 774 31
319 215 54
305 737 938
286 6 550
896 858 587
815 144 453
539 87 560
844 643 222
506 619 387
193 527 613
276 220 425
466 918 739
72 638 354
600 893 516
892 209 524
804 42 611
590 536 680
635 594 165
577 421 173
933 800 635
938 749 426
268 725 605
87 810 362
27 795 800
179 606 599
646 803 100
926 663 898
207 16 877
514 78 125
372 800 389
521 738 896
632 440 813
450 926 893
457 820 967
929 376 79
566 164 518
147 546 243
541 603 741
537 597 635
696 89 360
162 925 204
868 727 838
673 911 226
852 138 132
51 151 762
25 222 673
42 243 657
366 800 776
234 240 253
8 947 100
85 380 445
404 78 437
786 653 737
71 913 179
414 690 386
636 626 777
815 958 815
929 614 736
769 13 575
631 627 363
584 520 506
480 650 549
371 791 346
697 221 726
365 335 497
213 357 90
371 218 808
179 901 195
843 316 522
668 204 387
568 338 263
211 475 580
864 886 342
783 250 47
84 32 809
411 415 845
505 56 903
188 216 209
516 530 660
538 559 256
269 556 464
838 180 945
477 809 886
52 833 984
182 405 241
296 276 168
831 205 167
241 751 911
203 830 443
484 875 757
676 256 194
838 786 465
307 840 44
435 145 124
840 623 735
914 840 333
58 237 798
806 33 803
376 744 87
766 127 438
140 315 238
190 432 915
174 191 483
342 817 816
772 443 990
527 954 999
40 540 812
7 299 480
68 472 778
135 151 606
201 871 733
869 417 80
769 945 216
505 190 556
313 514 556
866 140 553
656 573 735
766 123 954
116 392 662
548 497 688
722 29 864
279 338 139
353 575 866
720 208 885
596 50 19
322 611 551
949 169 707
70 82 540
284 673 389
287 742 513
574 328 385
763 16 328
932 499 811
541 309 442
624 905 56
106 874 804
260 720 561
158 832 264
455 216 90
889 71 150
273 593 767
84 841 353
817 883 206
270 220 106
789 835 34
527 947 390
802 66 461
406 68 368
263 800 194
638 398 622
536 886 313
545 646 182
5 557 578
32 604 299
184 461 405
372 65 244
391 733 677
249 235 662
177 844 650
793 876 797
346 856 114
951 47 391
35 231 798
606 935 115
178 120 173
25 524 43
333 219 80
348 757 505
898 524 803
459 551 483
521 720 72
177 874 768
798 650 432
932 28 57
951 202 427
630 482 732
778 138 904
689 670 203
856 931 288
285 354 732
419 455 985
306 202 471
59 474 293
656 466 295
401 542 759
645 130 639
366 781 823
267 516 59
560 139 552
164 260 43
664 54 966
665 819 873
394 482 504
798 407 675
695 55 962
290 956 573
463 765 252
270 920 203
189 830 478
74 105 516
400 570 638
430 683 766
532 129 9
549 633 996
905 452 398
696 281 620
704 598 310
340 468 195
273 732 857
206 66 521
513 169 452
772 675 399
591 739 942
677 230 247
35 501 861
623 667 7
811 51 216
603 822 101
83 337 467
458 868 919
201 280 695
20 895 278
441 24 512
505 770 550
506 33 178
316 762 662
43 90 408
417 239 754
440 626 761
16 729 621
441 348 375
111 135 879
264 387 505
281 323 842
576 612 23
51 804 854
394 201 670
382 395 5
328 681 883
130 211 62
281 160 293
423 41 454
579 472 82
827 679 933
54 644 539
164 851 372
133 327 892
380 391 69
277 911 673
573 267 768
207 252 322
439 486 322
605 352 413
341 890 132
83 52 901
582 164 343
935 716 776
322 950 522
543 184 485
24 643 732
164 445 204
132 755 89
668 261 390
741 494 491
840 639 627
173 690 135
813 184 767
312 352 782
700 709 928
621 195 86
89 377 342
114 941 887
115 415 302
626 585 848
863 738 683
164 790 469
158 17 306
394 948 308
456 885 264
338 13 892
306 846 948
304 82 571
341 156 710
902 342 385
884 573 383
444 232 925
743 637 572
226 207 863
29 451 861
228 741 11
171 701 742
2 482 535
835 821 2
723 315 351
255 709 191
649 455 607
418 85 953
616 406 122
704 346 501
472 589 130
871 710 575
259 873 758
651 105 951
394 378 414
183 571 139
428 735 922
867 516 707
164 797 802
522 734 134
122 497 172
596 302 567
286 23 913
93 43 867
242 251 723
899 904 306
425 700 865
886 899 14
238 654 446
222 475 255
155 294 395
256 116 635
934 565 538
804 381 394
722 689 184
30 545 101
344 438 848
136 125 852
409 717 42
512 249 952
271 336 552
837 948 867
560 392 729
392 417 925
774 916 681
432 156 760
196 911 243
560 738 792
251 481 692
11 437 457
200 376 766
881 867 723
61 893 798
558 937 215
771 867 69
50 98 348
205 601 20
104 480 779
197 750 131
722 5 148
14 212 838
386 106 48
640 755 527
437 369 370
853 941 394
108 571 985
6 850 400
748 117 315
879 109 998
307 107 413
33 947 60
746 210 630
268 205 572
894 461 888
778 678 923
262 302 586
11 221 380
753 727 514
179 640 174
672 875 868
319 181 770
22 360 6
666 643 520
798 727 356
134 145 152
434 10 629
619 181 607
100 659 557
610 497 100
401 207 83
662 946 132
263 957 114
76 267 67
256 823 648
899 799 191
496 689 767
58 216 933
81 191 869
20 484 459
173 234 233
859 14 516
173 528 66
607 550 753
880 826 183
433 848 46
832 218 756
594 13 581
292 157 486
175 344 384
758 666 14
298 294 931
899 117 942
332 736 928
146 886 398
188 664 978
241 141 23
871 880 246
338 548 873
676 212 243
471 686 513
327 733 282
119 232 811
702 238 162
901 926 473
316 825 93
6 71 476
748 784 760
681 912 512
926 422 490
858 170 469
99 231 224
172 101 686
349 805 178
858 185 809
933 654 310
555 50 549
610 231 974
80 229 712
603 686 180
846 380 554
135 942 394
218 5 896
86 424 756
915 938 844
634 768 238
207 569 522
615 241 655
264 736 623
770 190 979
410 367 362
483 757 288
861 624 552
718 48 149
847 471 408
74 552 883
17 496 779
857 96 982
657 320 888
720 751 21
137 535 473
603 598 865
526 624 871
614 29 395
792 832 479
234 207 509
535 91 378
472 55 464
676 564 623
303 833 754
538 160 136
490 857 252
767 110 888
656 922 274
22 777 584
926 594 98
233 167 340
607 447 996
617 176 761
640 120 632
476 816 61
435 911 175
54 816 992
221 95 661
224 121 454
108 812 303
50 53 318
722 300 634
541 107 787
405 564 21
299 237 812
436 470 455
662 158 317
167 101 381
399 719 838
205 324 312
753 336 884
107 8 453
271 666 93
831 188 50
931 449 281
127 458 517
490 207 184
860 281 451
602 815 603
642 586 393
851 787 357
80 569 579
613 597 976
597 902 69
689 396 554
148 712 744
846 521 941
613 884 484
737 660 828
890 728 600
950 23 381
312 2 875
416 3 186
866 597 125
762 877 579
745 546 8
300 707 817
572 804 321
559 300 604
791 750 568
747 482 641
22 716 889
765 867 563
197 587 573
443 216 69
732 873 656
84 874 490
684 790 330
79 246 937
241 130 363
949 345 745
779 109 778
346 644 145
584 74 845
194 911 817
47 166 340
489 479 806
886 583 421
911 695 497
261 352 673
369 342 205
768 403 917
148 546 984
458 331 208
4 906 486
184 887 953
197 616 974
461 182 734
491 324 792
588 149 136
600 656 672
805 665 517
316 204 574
918 219 208
324 349 29
69 907 458
781 777 317
463 755 771
675 179 769
917 912 97
96 522 381
347 221 320
449 779 290
946 656 212
786 425 369
74 728 169
469 954 33
889 451 838
410 806 234
721 555 396
521 381 739
252 884 107
706 666 126
901 58 537
495 843 161
139 195 97
514 701 361
43 351 943
846 578 797
16 395 775
300 364 743
347 864 538
612 682 193
192 740 440
125 30 659
485 475 657
474 654 687
254 72 372
23 647 512
794 873 762
608 715 466
83 363 823
49 303 450
213 833 577
748 113 307
334 173 608
564 399 254
651 350 566
938 198 858
759 619 929
800 88 399
126 437 702
278 31 82
903 671 920
40 401 716
159 829 118
895 213 351
303 667 600
442 506 136
574 907 154
95 145 534
109 801 597
377 441 313
945 450 143
556 414 391
131 347 701
641 148 35
308 685 356
211 149 453
2 66 75
676 160 932
96 92 242
140 456 533
579 341 271
538 68 624
831 135 89
937 646 783
483 848 716
177 217 505
372 762 123
471 554 923
647 272 316
10 209 961
78 167 117
648 766 547
925 671 519
243 390 267
871 73 954
830 129 909
158 527 964
442 947 169
621 632 644
768 226 985
665 123 464
91 803 636
444 86 437
234 868 128
738 806 815
266 908 628
595 496 895
341 804 735
484 155 817
259 257 610
786 265 594
448 953 75
601 577 979
99 585 594
16 417 68
93 669 642
360 794 751
728 371 43
707 547 469
162 228 389
294 242 387
599 855 25
882 151 610
242 373 556
775 410 248
287 816 588
127 958 277
347 918 776
489 742 249
794 709 505
871 213 144
200 528 58
381 1 812
568 511 134
846 767 783
626 420 859
10 844 39
236 451 189
629 883 676
386 452 864
630 436 256
275 90 366
557 577 936
262 34 539
678 357 950
71 199 18
742 383 18
650 246 594
363 41 358
915 604 988
860 23 397
660 62 96
608 79 708
312 839 24
595 790 259
877 819 615
482 71 779
508 317 449
314 446 894
701 348 178
845 922 65
710 335 200
298 507 451
920 669 456
178 652 1000
127 883 341
735 336 597
245 822 347
526 117 881
212 473 813
580 489 195
954 232 841
236 616 317
812 393 59
208 405 362
136 634 802
164 314 793
614 290 390
467 91 229
531 397 289
818 957 483
338 623 589
772 546 480
42 829 671
458 64 71
726 673 906
873 82 422
501 806 384
211 856 755
58 796 653
172 408 366
816 19 771
449 176 38
33 791 633
238 33 74
492 107 265
823 726 887
419 133 776
244 36 694
778 32 767
216 663 944
16 450 685
66 451 60
343 538 135
835 213 565
717 146 517
274 163 235
920 36 133
120 552 652
658 730 691
611 585 400
463 272 517
113 939 868
681 255 213
449 497 212
535 890 676
812 40 430
160 769 348
279 635 293
153 594 238
767 362 801
818 20 191
19 281 194
583 719 198
54 647 832
801 296 932
270 92 32
796 213 902
674 140 66
141 115 410
727 226 387
301 763 311
231 218 461
768 133 814
926 513 237
689 488 777
720 598 447
233 806 999
400 732 460
929 122 816
917 3 691
296 155 833
280 482 69
786 367 911
659 739 274
30 601 480
825 735 3
890 329 19
580 651 206
554 543 293
734 409 771
517 836 253
627 734 302
578 761 977
677 797 69
538 685 937
133 5 512
498 481 648
297 265 450
66 177 553
724 866 874
2 624 118
344 329 585
759 491 589
265 406 310
146 941 687
357 136 562
241 533 247
940 352 864
774 885 156
714 407 11
687 308 321
941 309 438
935 313 85
868 468 786
40 153 749
10 209 748
84 503 948
35 575 225
431 676 414
197 46 457
834 917 113
271 361 697
274 398 5
392 424 289
686 396 953
743 307 271
714 215 57
412 396 362
339 146 133
864 715 652
103 87 200
414 403 413
777 317 919
846 821 992
834 25 63
72 317 731
708 339 423
114 491 41
363 229 706
556 317 350
220 794 217
920 36 530
58 587 292
115 631 483
797 728 266
450 9 126
415 815 703
380 263 225
168 489 422
738 174 45
448 43 67
292 385 955
888 642 455
564 550 311
366 272 613
202 44 27
393 243 442
237 946 877
596 816 85
594 382 500
545 178 141
314 138 199
791 2 84
212 950 508
916 331 68
699 25 727
4 714 804
214 413 515
240 840 391
505 567 286
385 318 445
447 281 855
918 299 138
332 762 798
607 879 398
533 77 675
117 461 313
529 263 143
293 58 540
467 815 684
896 635 525
323 514 374
577 526 351
881 649 923
119 346 944
529 913 211
557 414 49
1 139 384
864 19 257
356 269 182
319 356 95
267 603 565
102 117 675
840 822 190
548 293 972
418 90 960
398 262 601
235 618 814
774 781 540
682 145 732
690 947 252
682 527 79
864 685 685
767 448 84
310 55 946
630 57 257
265 730 962
688 331 629
935 953 726
267 558 158
718 202 208
177 500 413
213 542 498
14 583 133
422 473 858
187 637 724
710 189 819
714 160 324
896 939 359
20 859 148
227 679 404
7 651 499
636 10 935
803 816 766
77 791 888
895 934 667
624 721 263
785 672 430
778 874 816
437 469 72
542 695 980
813 928 818
232 643 92
438 226 631
325 599 993
435 508 905
150 456 83
288 529 477
126 947 771
149 516 62
360 564 190
289 792 618
70 297 698
81 539 672
910 659 587
825 582 246
390 177 938
197 692 900
724 89 802
147 616 178
769 657 584
87 535 880
263 78 690
584 181 148
770 748 63
794 685 159
375 902 937
275 787 921
307 177 70
228 256 740
928 724 7
929 242 81
680 735 516
524 310 271
801 384 567
238 774 491
481 678 620
847 891 856
469 553 785
789 50 809
37 436 558
600 568 774
363 452 419
601 518 287
373 232 124
817 203 737
73 110 633
54 288 369
616 821 377
104 379 830
636 343 515
88 426 609
580 806 554
740 119 808
714 290 402
768 833 42
919 335 145
718 382 915
815 337 72
89 20 581
108 105 949
718 857 820
766 386 173
249 873 963
797 257 98
577 655 222
91 737 562
703 124 356
544 955 771
24 950 688
593 59 428
51 204 13
875 879 151
403 75 517
591 824 490
601 613 136
682 408 86
143 495 245
87 432 431
173 790 135
27 609 53
242 377 505
657 461 937
740 680 506
132 911 69
887 340 932
529 361 816
770 246 600
165 33 818
366 910 231
528 182 224
523 240 577
796 909 485
244 536 797
379 470 657
526 739 392
919 515 155
887 299 776
548 129 70
558 797 471
90 430 685
363 733 770
798 256 638
383 795 312
731 827 11
95 117 814
20 486 709
516 329 156
456 852 521
75 422 82
673 404 854
398 120 306
134 309 398
271 756 963
546 348 905
616 104 644
55 623 460
687 287 915
358 529 570
844 43 360
219 87 748
703 332 48
176 611 500
488 794 12
898 436 19
601 239 64
428 601 611
210 511 932
4 410 107
743 761 286
25 360 698
856 934 322
402 805 399
143 853 899
277 244 950
737 551 112
112 720 454
102 515 128
150 589 31
247 673 584
310 534 767
243 404 579
523 723 140
276 45 80
7 814 289
605 734 877
381 522 967
363 897 712
843 683 85
618 775 907
266 760 323
801 531 177
792 910 773
572 124 673
380 804 973
681 306 697
336 220 49
300 589 985
228 239 986
151 175 301
321 821 321
355 795 772
103 513 507
893 608 470
917 94 830
713 113 491
147 831 81
394 416 701
387 406 107
272 97 13
508 885 829
337 171 220
194 663 18
739 333 794
153 876 641
240 389 666
951 57 654
551 190 818
552 311 179
834 53 704
359 476 657
422 439 90
326 405 760
345 289 298
767 183 387
511 873 610
924 461 80
216 286 337
777 646 464
677 836 32
590 97 190
439 501 623
30 124 15
716 670 305
936 242 614
835 54 407
646 608 241
458 899 240
705 302 13
783 600 530
54 175 654
835 607 60
367 129 267
370 616 846
381 176 663
789 912 595
588 157 764
155 147 378
582 179 512
285 231 721
183 320 834
133 923 750
526 40 590
64 562 3
780 64 83
35 729 120
686 927 74
495 915 696
920 859 244
336 303 375
45 634 816
241 791 896
575 170 377
298 496 767
96 831 231
295 241 559
290 522 568
347 931 736
897 618 705
493 430 27
569 454 264
199 568 192
279 269 81
151 931 625
121 410 633
298 25 502
442 370 881
722 893 503
934 26 371
604 268 125
799 891 750
272 524 588
308 759 416
251 135 296
53 611 997
245 414 424
41 620 614
435 25 650
383 368 943
333 551 366
729 666 934
805 284 31
862 6 634
577 522 330
135 172 177
403 328 80
385 333 67
892 735 907
899 327 427
616 884 471
669 617 518
298 740 811
374 641 123
693 81 334
483 519 629
267 150 33
437 600 601
682 816 900
439 288 17
320 198 404
472 275 227
561 502 986
272 534 672
729 474 867
162 523 644
409 749 643
352 311 234
24 489 74
667 247 872
22 803 154
921 97 861
659 866 250
106 520 338
676 310 262
635 286 616
837 654 105
280 553 301
573 534 89
502 300 413
766 296 505
896 149 896
674 409 491
865 21 236
339 395 563
563 404 572
175 915 60
858 172 491
469 257 719
953 338 69
591 505 164
798 50 923
816 206 206
237 625 849
637 800 651
40 774 830
597 213 21
842 120 470
485 623 324
530 299 64
758 466 596
685 527 103
644 916 361
817 216 725
743 429 649
956 893 603
953 178 646
713 515 202
672 769 649
725 531 670
567 295 299
54 227 312
6 411 71
903 696 529
112 168 238
1 398 70
689 122 752
335 109 722
539 490 216
731 423 438
541 127 358
136 771 65
524 427 619
751 168 423
289 703 168
753 577 715
582 134 542
534 301 789
732 252 265
209 338 880
285 556 614
810 402 216
20 945 308
958 910 149
662 107 316
851 826 123
610 215 12
542 323 690
576 27 365
895 521 448
882 549 392
331 774 830
655 331 551
617 790 628
425 515 328
475 547 796
786 144 934
538 214 42
836 695 713
662 775 25
305 873 146
442 833 766
6 616 757
386 134 46
605 773 646
958 538 820
593 388 344
386 712 472
945 791 767
157 832 580
272 317 731
927 277 580
890 201 255
296 403 741
658 136 15
776 526 812
391 10 384
901 243 966
605 593 543
155 954 671
832 942 215
594 870 690
351 141 650
900 404 897
202 384 598
670 768 46
381 804 28
112 535 533
242 618 729
497 426 728
915 119 280
468 865 590
734 421 34
581 773 86
699 311 245
492 143 608
247 413 79
815 672 178
301 441 725
90 205 714
40 81 15
695 782 743
687 477 534
753 301 289
883 66 576
266 808 772
116 106 298
650 540 683
95 370 277
515 134 665
343 687 266
346 75 178
498 819 589
835 128 641
140 439 551
415 493 29
254 923 16
383 21 272
790 523 986
468 562 931
168 275 341
888 864 492
849 809 478
429 916 951
671 140 51
869 856 728
13 739 918
264 19 582
374 874 154
237 492 929
329 932 150
185 956 249
503 706 259
267 574 294
654 751 763
21 73 323
86 303 587
338 345 223
204 905 371
233 518 334
845 538 501
907 40 102
571 544 346
730 272 956
334 439 693
395 77 555
35 228 827
51 176 406
109 625 655
864 951 430
441 43 947
609 621 553
797 297 365
61 154 889
686 451 128
551 883 995
579 670 331
498 334 279
955 611 38
749 29 614
90 195 818
196 683 922
244 824 576
369 216 872
829 398 783
911 851 694
854 604 131
421 841 344
519 444 988
417 931 147
285 363 225
741 92 226
917 120 488
615 764 749
696 907 568
646 391 669
443 622 722
16 178 522
787 240 226
1 598 694
631 883 508
697 177 894
166 687 361
251 84 222
135 878 954
482 381 24
187 567 892
912 856 359
735 73 934
741 224 190
599 32 172
71 630 559
762 553 189
170 906 581
381 202 18
431 328 706
799 301 644
739 52 464
63 349 261
137 493 68
330 376 51
628 505 803
674 729 178
211 335 804
688 391 917
626 668 667
889 428 582
308 822 898
918 403 754
534 85 109
534 837 136
449 22 513
467 376 780
597 442 615
645 80 314
433 805 41
58 622 684
157 490 596
306 788 988
173 183 395
44 675 445
130 780 656
400 852 473
892 326 96
502 518 139
675 660 134
146 122 992
377 920 517
956 853 234
592 63 742
659 585 880
833 386 166
823 944 182
892 540 946
98 800 559
272 562 736
55 30 110
590 560 763
307 707 448
503 121 11
371 658 375
70 282 533
668 561 774
258 763 122
592 721 627
450 347 899
61 184 442
359 20 122
797 95 230
573 779 515
448 399 850
323 593 750
704 174 67
832 754 94
70 917 45
142 378 441
77 120 460
582 137 460
763 443 512
8 866 892
643 406 386
661 286 387
479 948 238
816 487 664
842 470 815
839 32 123
287 774 935
611 306 409
906 1979
